          DH  INJV           Xt           Mt          XMt          NDH
     0.44824   0.2      0.00000      0.00000      0.00000      0.00000
     0.99943   3.0      0.00000      0.00000      0.00000      0.00000
     1.27592   3.0      0.00000      0.00000      0.00000      0.00000
     0.50277   3.0      0.00000      0.00000      0.00000      0.00000
     0.67985   3.0      0.00000      0.00000      0.00000      0.00000
   -33.40828   3.0      0.00000      0.00000      0.00000      0.00000
    10.73226   3.0      0.00000      0.00000      0.00000      0.00000
     1.11049   3.0      0.00000      0.00000      0.00000      0.00000
     6.51941   3.0      0.00000      0.00000      0.00000      0.00000
     1.71935   3.0      0.00000      0.00000      0.00000      0.00000
     4.85188   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
