          DH  INJV           Xt           Mt          XMt          NDH
     0.98883   0.2      0.00000      0.00000      0.00000      0.00000
    42.31067   3.0      0.00000      0.00000      0.00000      0.00000
    46.57674   3.0      0.00000      0.00000      0.00000      0.00000
   -35.46195   3.0      0.00000      0.00000      0.00000      0.00000
    17.00651   3.0      0.00000      0.00000      0.00000      0.00000
    -2.45970   3.0      0.00000      0.00000      0.00000      0.00000
     8.36897   3.0      0.00000      0.00000      0.00000      0.00000
     4.13224   3.0      0.00000      0.00000      0.00000      0.00000
    18.47899   3.0      0.00000      0.00000      0.00000      0.00000
     8.90405   3.0      0.00000      0.00000      0.00000      0.00000
    21.05482   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
