          DH  INJV           Xt           Mt          XMt          NDH
     0.85749   0.2      0.00000      0.00000      0.00000      0.00000
    72.98821   3.0      0.00000      0.00000      0.00000      0.00000
    74.62446   3.0      0.00000      0.00000      0.00000      0.00000
    73.25219   3.0      0.00000      0.00000      0.00000      0.00000
    72.16569   3.0      0.00000      0.00000      0.00000      0.00000
    66.58618   3.0      0.00000      0.00000      0.00000      0.00000
    66.91790   3.0      0.00000      0.00000      0.00000      0.00000
    64.44548   3.0      0.00000      0.00000      0.00000      0.00000
    38.80223   3.0      0.00000      0.00000      0.00000      0.00000
   -15.94801   3.0      0.00000      0.00000      0.00000      0.00000
     2.22309   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
